eval_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
547,5.93E-001,2.18E-002,7.32E-002,8.62E-001,6.62E-001,8.56E-001,2.02E-001,3.75E-001,3.39E-001,6.59E+000,4.96E+000,4.93E+000,43.9518,29.8291,332.677
548,2.84E-001,4.77E-001,1.79E-001,2.77E-001,5.10E-001,4.00E-001,3.88E-001,2.12E-001,1.53E-001,6.00E+000,3.45E+000,-6.75E+000,49.1911,54.097,653.833
549,5.15E-001,7.49E-001,7.89E-001,2.64E-001,1.50E-002,3.89E-001,2.71E-001,2.45E-001,1.48E-001,4.17E+000,3.40E+001,3.73E+000,49.6564,211.091,668.757
550,5.23E-001,5.59E-001,7.08E-001,7.70E-001,6.08E-001,6.09E-001,3.66E-001,2.44E-001,3.42E-001,6.16E+000,1.47E+001,-5.39E+000,62.9769,187.261,1036.8
551,2.69E-001,4.45E-001,1.85E-001,2.80E-001,3.73E-002,7.20E-003,2.18E-001,3.09E-001,2.23E-001,8.95E+000,3.30E+000,-1.39E+001,39.3555,39.747,365.429
552,4.79E-001,1.93E-001,3.52E-002,8.28E-001,6.47E-001,1.79E-001,3.51E-001,3.98E-001,2.27E-001,3.52E+000,2.35E+001,-6.45E+000,47.424,56.8215,485.003
553,1.33E-001,5.00E-001,1.46E-001,2.53E-001,3.11E-002,7.40E-001,2.37E-001,3.00E-001,3.31E-001,5.59E+000,2.27E+001,-5.25E-001,42.0023,90.8046,378.898
554,6.62E-001,5.27E-002,5.84E-001,3.96E-002,2.10E-001,6.24E-001,2.01E-001,2.09E-001,3.57E-001,6.14E+000,1.71E+001,-4.43E+000,40.6419,72.7694,336.241
555,2.18E-001,2.46E-001,3.11E-001,6.67E-002,9.01E-001,5.75E-001,3.81E-001,3.17E-001,2.25E-001,9.27E+000,1.01E-002,-4.82E+000,47.9022,37.2632,454.876
556,2.55E-002,2.71E-001,6.46E-001,8.52E-001,4.64E-001,7.26E-001,2.80E-001,3.78E-001,3.35E-001,3.92E+000,1.23E+001,-1.31E+000,50.4663,77.4428,450.793
557,3.18E-001,6.51E-001,4.21E-001,7.37E-001,5.24E-001,8.03E-001,2.29E-001,3.13E-001,3.87E-001,6.21E+000,3.14E+001,-5.06E+000,47.1556,226.391,703.487
558,3.50E-001,9.35E-002,5.96E-001,7.41E-001,9.66E-001,9.96E-001,3.95E-001,3.63E-001,3.15E-001,6.99E+000,7.69E+000,-5.90E-001,52.7061,53.7309,449.861
559,2.38E-003,6.17E-001,3.69E-001,6.14E-001,2.49E-001,9.88E-001,2.01E-001,3.95E-001,2.20E-001,8.80E+000,2.87E+001,-8.39E+000,40.5226,145.741,399.001
560,7.17E-001,1.71E-001,7.91E-001,1.57E-001,8.00E-001,6.50E-001,3.41E-001,3.64E-001,2.54E-001,8.18E+000,3.90E+001,-8.39E-001,49.9712,206.759,564.607
561,5.38E-001,3.22E-001,2.87E-001,8.58E-001,4.13E-002,7.15E-001,3.31E-001,3.03E-001,3.97E-001,7.77E+000,4.63E+000,-7.82E+000,51.0779,61.0373,583.791
562,3.05E-001,5.97E-001,6.31E-001,6.22E-002,1.31E-001,7.43E-001,3.28E-001,2.05E-001,1.14E-001,2.53E+000,3.24E+001,-1.23E+000,46.312,177.453,578.312
563,4.95E-001,2.51E-001,8.56E-003,9.89E-001,9.35E-001,6.52E-001,3.58E-001,3.03E-001,1.04E-001,2.85E+000,1.70E+001,4.55E+000,42.9293,52.5824,477.164
564,6.87E-001,4.69E-001,6.67E-001,7.06E-001,6.42E-001,2.20E-001,3.20E-001,2.47E-001,2.16E-001,9.94E+000,2.68E+001,-3.59E-001,49.9467,238.86,811.569
565,2.78E-001,8.00E-003,2.12E-001,6.74E-001,7.01E-002,9.83E-001,3.63E-001,2.27E-001,3.44E-001,1.74E+000,1.12E+001,8.66E-001,46.3473,12.7217,149.452
566,1.50E-001,3.74E-001,6.12E-001,6.34E-001,4.44E-001,4.89E-001,3.39E-001,3.36E-001,3.08E-001,9.29E+000,3.47E+001,2.07E+000,50.4383,230.621,536.095
567,5.47E-001,4.49E-001,5.16E-001,6.87E-001,2.95E-001,5.99E-001,3.73E-001,3.06E-001,2.99E-001,1.46E+000,1.74E+001,3.90E+000,56.4623,112.452,798.642
568,3.88E-001,7.74E-001,7.54E-001,7.84E-001,7.19E-001,1.94E-001,2.95E-001,2.44E-001,3.66E-001,3.50E+000,1.52E+001,-9.12E+000,64.3319,170.659,1073.42
569,6.47E-001,6.94E-001,4.95E-001,1.00E-001,3.79E-002,4.56E-002,2.61E-001,3.20E-001,2.78E-001,9.12E+000,3.17E+001,-9.74E+000,50.9806,212.68,688.384
570,6.10E-001,1.29E-001,5.39E-002,1.61E-001,6.75E-001,6.20E-001,2.19E-001,3.40E-001,3.10E-001,9.82E+000,3.27E+001,-4.33E+000,39.3476,65.4219,308.312
571,7.03E-001,4.03E-001,5.57E-003,3.35E-001,6.65E-001,4.96E-001,3.64E-001,3.25E-001,3.17E-001,9.40E+000,3.44E+001,-1.82E+000,52.7928,212.085,726.705
572,4.45E-001,2.56E-001,4.70E-001,3.23E-001,6.02E-001,7.46E-001,3.85E-001,2.08E-001,2.05E-001,6.28E+000,1.14E+001,-9.33E+000,46.0256,77.4829,524.904
573,3.05E-001,3.12E-001,4.64E-001,3.88E-001,5.26E-001,2.35E-001,3.99E-001,2.07E-001,1.36E-001,3.07E+000,1.26E+001,-2.94E+000,45.0837,64.1109,500.639
574,5.25E-001,5.08E-001,3.29E-001,5.48E-001,5.37E-001,5.07E-001,3.80E-001,3.81E-001,1.84E-001,7.06E+000,1.68E+001,-1.31E+001,56.4451,154.88,883.719
575,1.31E-001,7.59E-001,6.17E-001,6.58E-001,1.94E-001,5.30E-001,2.77E-001,3.89E-001,3.80E-001,5.25E+000,3.09E+001,-2.14E+000,58.5776,255.184,728.319
576,2.34E-001,5.79E-003,6.14E-001,3.47E-001,8.71E-001,1.59E-001,2.93E-001,2.81E-001,3.23E-001,8.58E-001,5.94E+000,-8.54E+000,45.7132,11.5426,209.478
577,1.20E-002,6.75E-003,6.44E-001,1.58E-001,8.95E-001,4.08E-001,2.01E-001,2.02E-001,1.03E-001,5.17E+000,2.82E+001,-1.09E+001,31.0409,33.5073,66.6341
578,7.38E-002,7.39E-001,3.51E-001,1.78E-001,6.94E-001,6.54E-001,3.35E-001,3.91E-001,3.38E-001,1.80E+000,2.32E+001,-3.74E+000,62.9502,208.718,938.628
579,5.63E-001,5.42E-001,4.84E-001,8.69E-001,5.75E-001,8.68E-001,3.90E-001,3.05E-001,3.91E-001,6.84E+000,2.14E+001,-7.63E+000,62.3647,238.773,1045.15
580,4.57E-001,6.61E-001,6.12E-001,2.32E-001,4.61E-001,7.09E-001,2.61E-001,2.43E-001,3.00E-001,9.68E-002,8.12E+000,3.33E+000,56.7768,62.7518,819.584
581,5.52E-001,2.45E-001,3.72E-001,4.91E-001,4.92E-001,9.05E-001,2.40E-001,2.34E-001,3.17E-001,3.04E+000,3.77E+001,4.80E+000,39.9007,119.411,393.393
582,5.42E-001,3.45E-001,1.26E-002,6.07E-001,4.37E-001,5.38E-001,3.90E-001,2.02E-001,3.01E-001,6.82E+000,3.10E+001,-3.10E+000,46.3742,138.131,530.767
583,6.17E-001,7.06E-001,5.81E-001,4.26E-001,2.07E-001,7.72E-001,2.20E-001,3.56E-001,2.89E-001,9.77E+000,2.42E+001,-1.09E+001,50.445,215.194,793.411
584,7.35E-001,6.42E-001,1.83E-001,2.74E-001,5.38E-001,1.76E-001,3.59E-001,2.54E-001,2.83E-001,2.85E-001,3.94E+001,-3.55E+000,56.4147,232.055,888.446
585,1.40E-001,3.89E-002,1.66E-002,1.07E-001,5.98E-001,8.40E-001,3.15E-001,3.75E-001,2.14E-001,7.42E-001,2.21E+001,-1.89E+000,40.9902,5.66144,101.942
586,4.30E-001,1.57E-001,5.11E-001,3.87E-001,7.32E-001,8.55E-001,2.89E-001,2.42E-001,2.67E-001,1.43E+000,3.00E+001,4.77E+000,41.3756,104.82,374.087
587,6.03E-001,5.09E-001,1.94E-002,7.11E-001,2.81E-001,9.81E-001,2.07E-001,3.14E-001,3.02E-001,6.89E-001,2.84E+001,-2.26E-001,42.2208,60.5205,548.746
588,1.89E-001,6.22E-001,7.50E-001,7.03E-001,5.72E-001,2.77E-001,2.35E-001,3.42E-001,3.96E-001,7.02E+000,2.87E+001,-8.23E+000,51.9121,233.292,696.068
589,6.30E-001,2.31E-001,7.55E-001,5.60E-001,6.77E-001,4.25E-002,3.16E-001,2.56E-001,2.54E-001,8.39E+000,1.35E+001,-1.18E+001,47.5853,103.462,592.607
590,3.23E-001,4.66E-001,5.25E-001,7.07E-001,2.34E-001,9.91E-001,2.08E-001,3.45E-001,3.14E-001,6.14E+000,1.89E+001,-1.22E+001,41.8217,108.079,533.14
591,4.35E-001,6.53E-001,4.90E-002,5.19E-001,4.36E-001,4.09E-001,3.14E-001,3.93E-001,1.57E-001,6.91E+000,3.56E+001,3.85E+000,51.1738,233.301,788.682
592,1.76E-001,6.47E-001,9.23E-002,7.17E-001,9.96E-001,9.60E-001,2.19E-001,2.32E-001,2.30E-001,7.09E+000,3.73E+001,1.17E+000,38.8187,178.957,484.398
593,1.19E-002,9.53E-002,1.68E-001,1.35E-003,5.71E-001,8.48E-001,2.16E-001,3.92E-001,3.24E-001,7.42E+000,3.78E+001,-3.01E-001,37.0488,54.1412,105.422
594,1.05E-001,5.35E-001,1.60E-001,9.86E-001,8.54E-001,3.64E-001,3.22E-001,2.12E-001,3.45E-001,3.55E+000,3.90E+001,-6.61E+000,47.4862,222.631,616.119
595,7.01E-002,1.92E-001,6.87E-001,4.76E-001,9.73E-001,2.15E-001,3.24E-001,3.54E-001,3.75E-001,3.75E+000,2.41E+001,-1.02E+001,48.7126,111.183,372.461
596,2.31E-001,4.34E-001,5.71E-001,6.98E-002,7.17E-001,5.52E-001,2.62E-001,2.59E-001,3.10E-001,2.84E+000,2.16E+001,1.28E+000,47.5491,143.609,588.098
597,5.03E-002,5.23E-001,3.34E-001,9.51E-001,9.91E-001,6.28E-002,2.69E-001,2.98E-001,3.51E-001,1.25E+000,2.33E+001,-4.42E+000,45.424,114.241,520.548
598,4.81E-002,6.87E-001,1.58E-001,4.42E-001,1.82E-001,3.22E-001,2.90E-001,3.35E-001,1.72E-001,1.27E+000,8.46E+000,-7.23E+000,50.8105,41.3437,555.79
599,3.41E-001,6.06E-001,8.61E-002,4.88E-001,4.52E-002,4.13E-001,3.96E-001,3.13E-001,2.52E-001,8.52E+000,3.46E+001,4.60E+000,54.4592,222.142,666.796
600,4.42E-001,2.68E-001,7.67E-001,4.79E-001,3.51E-001,4.50E-001,3.22E-001,2.98E-001,3.48E-001,4.41E+000,2.34E+000,-1.44E+001,53.733,28.0577,602.367
601,4.17E-001,4.17E-001,1.54E-001,1.53E-001,2.61E-001,6.53E-001,2.53E-001,2.99E-001,3.49E-001,8.50E+000,1.81E+001,4.14E+000,44.4938,98.7443,467.403
602,4.03E-001,5.76E-001,7.26E-001,9.66E-001,8.48E-002,1.01E-001,2.50E-001,3.01E-001,2.96E-001,6.94E+000,1.22E+001,-7.55E+000,50.6762,103.704,653.888
603,2.43E-001,7.34E-001,1.74E-001,1.26E-001,2.39E-001,2.89E-001,2.10E-001,3.47E-001,3.34E-001,8.07E+000,2.03E+001,-4.70E+000,45.2828,124.472,538.763
604,1.92E-001,7.27E-001,6.89E-001,5.13E-002,7.79E-001,5.64E-001,2.92E-001,2.37E-001,2.74E-001,5.13E+000,9.86E+000,-3.19E+000,59.3692,129.625,957.346
605,2.95E-001,4.71E-001,2.26E-001,7.73E-001,9.46E-001,4.30E-001,2.87E-001,3.11E-001,3.99E-001,2.45E+000,1.07E+001,-9.13E+000,48.7507,60.0417,638.978
606,1.43E-001,7.01E-001,1.70E-001,1.40E-001,6.06E-001,5.29E-001,2.49E-001,2.49E-001,2.54E-001,2.58E+000,3.93E+001,8.30E-001,44.8827,220.543,602.726
607,4.26E-001,7.91E-001,1.92E-001,1.64E-001,9.05E-001,3.79E-001,3.04E-001,3.62E-001,1.41E-001,2.11E+000,3.73E+001,-7.32E+000,54.1601,262.22,927.359
608,3.47E-001,7.34E-001,6.35E-001,2.69E-001,1.07E-001,4.05E-001,2.26E-001,2.06E-001,2.73E-001,2.23E+000,1.93E+001,2.26E+000,49.7139,128.382,624.954
609,6.89E-001,1.70E-001,5.18E-001,9.66E-002,1.32E-001,1.52E-001,2.92E-001,2.48E-001,1.76E-001,3.86E+000,2.25E+001,-5.80E+000,41.3977,60.3983,356.595
610,3.61E-001,7.88E-001,4.25E-001,9.51E-001,9.39E-001,8.53E-001,2.93E-001,3.64E-001,2.78E-001,9.70E+000,3.63E+001,-8.81E+000,54.6951,361.704,947.179
611,4.00E-001,2.43E-001,2.76E-001,3.71E-001,1.86E-001,3.61E-001,3.48E-001,3.79E-001,2.24E-001,8.14E+000,7.60E+000,-4.04E+000,48.5204,58.0542,441.398
612,5.49E-001,1.88E-001,2.66E-001,8.88E-001,9.62E-001,6.35E-001,2.99E-001,3.86E-001,3.71E-001,6.97E+000,1.71E+001,-2.33E+000,48.7078,87.0344,547.33
613,1.48E-001,3.07E-001,3.97E-001,7.29E-001,9.57E-001,2.52E-001,2.78E-001,2.91E-001,1.13E-001,5.03E+000,2.97E+001,4.51E+000,38.0741,103.231,365.548
614,4.08E-001,2.67E-001,6.47E-001,1.63E-001,2.54E-001,8.78E-001,3.43E-001,2.87E-001,2.01E-001,3.90E+000,1.63E+001,-1.04E+001,46.9618,85.2836,497.19
615,1.30E-002,6.87E-001,4.52E-001,8.37E-001,3.08E-001,2.59E-001,2.12E-001,3.36E-001,3.20E-001,3.24E+000,3.04E+001,3.77E+000,46.0069,168.467,491.54
616,6.66E-001,5.78E-002,1.78E-001,1.12E-002,4.74E-001,8.14E-001,3.14E-001,2.75E-001,1.54E-001,4.26E+000,3.07E+001,2.35E+000,40.2272,33.9637,248.325
617,1.62E-002,5.36E-001,1.09E-001,6.17E-001,3.91E-001,4.56E-001,3.07E-001,2.39E-001,2.26E-001,7.84E+000,7.42E+000,-4.32E+000,46.9282,68.1685,519.788
618,1.33E-001,6.56E-001,8.06E-002,8.85E-001,8.48E-001,7.56E-001,3.32E-001,2.59E-001,3.63E-001,4.48E+000,3.26E+001,-7.74E+000,53.0654,236.459,782.347
619,1.14E-001,5.63E-002,4.88E-001,8.84E-001,6.35E-001,2.85E-001,2.11E-001,3.84E-001,2.95E-001,5.18E+000,2.32E+001,-1.38E+001,38.0923,48.2149,183.999
620,3.38E-001,2.08E-001,7.81E-001,9.40E-001,8.34E-001,4.24E-003,2.73E-001,3.10E-001,3.90E-001,9.39E+000,2.03E+001,-3.86E+000,48.8452,136.953,513.389
621,6.69E-002,3.15E-001,1.87E-001,4.00E-001,7.46E-001,5.80E-001,2.77E-001,3.81E-001,1.13E-001,7.56E+000,1.57E+001,-1.25E+001,40.4323,69.8428,369.099
622,5.59E-002,7.09E-001,3.09E-001,2.94E-001,2.58E-001,3.85E-001,2.95E-001,3.54E-001,1.32E-001,5.24E+000,1.58E+001,1.41E+000,50.7898,114.886,631.458
623,2.13E-001,4.06E-001,4.44E-001,8.75E-002,9.43E-002,7.19E-001,2.94E-001,2.81E-001,3.37E-001,9.23E+000,3.71E+001,1.73E+000,45.0135,194.704,428.47
624,2.11E-001,4.40E-001,1.50E-001,8.04E-001,8.81E-001,7.52E-002,3.40E-001,3.68E-001,1.91E-001,4.16E+000,6.75E+000,1.17E-001,49.7751,54.7055,650.869
625,5.81E-001,7.63E-001,7.02E-002,8.48E-001,4.47E-001,3.08E-001,2.65E-001,3.96E-001,2.00E-001,2.22E+000,3.52E+001,-3.31E-001,53.1498,185.013,882.585
626,2.08E-001,7.37E-001,3.77E-001,8.14E-001,3.97E-001,3.17E-001,3.65E-001,2.49E-001,2.01E-001,8.53E+000,1.45E+001,-9.47E+000,59.859,176.385,898.974
627,6.83E-001,4.94E-001,1.39E-002,2.98E-001,3.40E-001,8.64E-001,3.75E-001,3.49E-001,1.94E-001,3.22E+000,3.67E+000,-1.37E+001,56.0798,33.4137,759.896
628,4.23E-001,5.38E-002,3.41E-001,5.16E-001,8.58E-001,4.22E-001,3.67E-001,3.40E-001,3.76E-001,4.38E+000,2.22E+001,-1.23E+001,47.8385,57.7995,335.314
629,1.08E-001,3.34E-001,1.54E-001,3.07E-001,5.88E-001,9.43E-001,3.59E-001,3.51E-001,3.12E-001,6.08E-001,8.07E-002,-2.82E-001,51.2028,-2.02404,464.658
630,3.77E-001,4.45E-001,4.56E-001,7.32E-001,3.55E-002,9.31E-001,2.09E-001,2.92E-001,1.94E-001,7.48E+000,1.50E+001,-1.36E+001,38.8957,83.2562,475.49
631,7.83E-002,5.25E-001,7.51E-001,2.47E-001,4.03E-001,1.98E-001,2.98E-001,2.43E-001,2.60E-001,4.94E+000,3.48E+001,-2.81E+000,48.9558,222.929,553.978
632,3.57E-001,4.13E-001,5.55E-001,4.13E-001,6.09E-001,6.31E-001,2.83E-001,2.01E-001,1.88E-001,6.93E+000,2.24E+001,2.89E+000,42.0682,148.433,565.485
633,5.26E-001,3.64E-001,1.66E-001,8.00E-003,2.11E-001,2.31E-002,2.77E-001,3.23E-001,3.29E-001,1.47E+000,1.50E+001,-1.35E+001,45.1476,38.7186,453.125
634,6.27E-001,2.52E-001,2.01E-001,6.96E-001,6.87E-001,3.04E-001,2.52E-001,3.07E-001,2.86E-001,3.47E+000,1.32E+001,-1.46E+000,44.5188,48.3576,528.749
635,6.13E-001,4.41E-001,2.70E-001,3.79E-001,5.85E-001,5.91E-001,3.27E-001,3.18E-001,3.61E-001,3.19E+000,3.19E+001,-9.27E-001,51.1161,175.157,728.7
636,3.68E-001,6.49E-001,2.67E-001,2.34E-001,9.77E-001,8.11E-001,2.94E-001,2.70E-001,3.82E-001,2.06E+000,1.97E+001,-6.40E+000,51.2829,138.647,795.75
637,2.65E-001,4.44E-001,2.48E-001,4.71E-001,7.55E-002,8.95E-001,3.77E-001,2.37E-001,2.10E-001,7.13E+000,3.32E+001,-3.42E+000,46.672,166.276,495.444
638,4.10E-002,3.05E-001,5.52E-001,3.99E-001,2.12E-001,5.91E-001,3.72E-001,2.32E-001,2.91E-001,4.19E+000,1.10E+001,-1.39E+001,48.9465,62.7191,440.07
639,5.95E-001,1.81E-001,6.23E-001,9.19E-001,3.42E-001,6.75E-001,2.07E-001,2.15E-001,3.92E-001,3.80E+000,3.34E+001,-1.38E+001,38.5874,131.393,409.62
640,4.94E-001,5.84E-001,5.24E-001,2.85E-001,9.30E-001,3.70E-001,2.42E-001,2.29E-001,3.75E-001,4.51E+000,3.94E+001,1.32E+000,46.6394,249.827,642.515
641,1.65E-001,2.25E-001,6.43E-001,5.25E-001,4.62E-001,3.36E-001,2.65E-001,2.89E-001,1.40E-001,1.24E+000,8.43E+000,-1.41E+001,39.5666,23.5831,317.138
642,3.13E-001,2.17E-001,1.91E-001,2.10E-001,7.68E-001,7.62E-001,2.45E-001,3.01E-001,2.93E-001,3.03E+000,2.58E+001,-9.71E+000,38.9599,66.8006,328.292
643,9.85E-002,2.80E-001,3.41E-001,2.57E-001,9.32E-001,2.64E-001,2.89E-001,2.85E-001,1.26E-001,7.82E+000,1.43E+001,4.73E+000,38.714,68.2297,354.607
644,3.07E-001,3.49E-001,6.00E-001,1.15E-002,6.98E-001,1.43E-002,2.88E-001,2.30E-001,1.96E-001,7.21E+000,9.97E+000,1.48E+000,43.3011,76.5965,509.649
645,3.65E-001,2.61E-001,4.34E-001,5.41E-001,9.23E-001,6.59E-001,3.65E-001,2.67E-001,2.67E-001,6.52E+000,2.34E+001,-1.98E+000,46.8118,135.502,538.409
646,5.22E-001,3.92E-002,7.02E-001,1.69E-001,8.21E-002,3.58E-001,3.10E-001,2.19E-001,1.25E-001,5.37E+000,2.60E+001,-1.24E+001,38.0865,53.7183,228.101
647,4.51E-001,2.26E-001,3.14E-001,6.32E-001,5.24E-001,7.14E-001,3.30E-001,3.72E-001,3.80E-001,5.08E-001,1.86E+001,-2.26E+000,50.5019,63.7807,542.22
648,3.85E-001,2.91E-002,6.19E-001,5.18E-001,8.98E-001,7.56E-001,2.33E-001,3.73E-001,3.53E-001,2.25E+000,6.60E+000,-6.50E+000,46.8373,26.5417,395.803
649,6.93E-001,6.09E-001,6.22E-001,2.89E-001,1.21E-001,7.78E-001,3.69E-001,3.03E-001,3.67E-001,7.74E+000,3.19E+001,-2.85E+000,62.9323,302.411,903.703
650,5.44E-001,7.82E-001,7.88E-001,1.83E-001,4.94E-001,4.87E-001,3.77E-001,3.49E-001,2.41E-001,2.95E+000,2.60E+001,-7.79E+000,72.7115,272.112,1153.17
651,5.54E-001,4.19E-001,2.30E-001,2.84E-001,7.71E-001,2.05E-001,3.91E-001,2.78E-001,2.83E-001,2.13E+000,2.51E+001,2.77E+000,52.6192,149.508,766.626
652,2.20E-001,6.59E-001,2.52E-001,9.07E-001,9.80E-001,1.71E-001,3.92E-001,3.20E-001,1.15E-001,6.27E+000,3.86E+001,-1.32E+001,54.2774,299.1,838.094
653,4.65E-001,6.51E-001,7.94E-001,6.57E-001,9.46E-001,5.19E-001,3.85E-001,3.75E-001,1.48E-001,9.65E+000,3.36E+001,-5.33E+000,60.0316,370.855,1064.15
654,2.24E-001,6.72E-001,3.81E-001,3.01E-001,1.17E-001,6.49E-001,2.51E-001,2.34E-001,3.93E-001,6.76E-001,2.88E+001,1.12E+000,49.1715,160.194,571.578
655,6.76E-001,5.13E-001,5.72E-002,8.36E-001,1.41E-001,3.66E-002,3.16E-001,2.88E-001,1.74E-001,8.72E+000,3.11E+001,-1.43E+001,47.4665,167.213,674.077
656,5.30E-001,3.85E-001,3.96E-001,7.31E-001,4.10E-001,3.82E-001,3.94E-001,3.01E-001,3.06E-001,4.37E+000,1.61E+001,-8.65E+000,54.3522,108.073,734.095
657,2.71E-001,1.76E-001,2.09E-001,6.09E-001,4.84E-001,8.92E-001,2.57E-001,3.30E-001,2.47E-001,8.96E+000,7.89E+000,-1.43E+001,39.9515,42.3486,313.594
658,6.87E-001,1.66E-001,6.77E-001,5.24E-001,5.67E-001,4.07E-001,2.32E-001,2.54E-001,1.53E-001,6.87E+000,7.36E+000,1.60E+000,40.7281,50.2925,440.143
659,7.06E-001,2.95E-001,1.88E-001,4.38E-001,1.92E-002,4.77E-001,2.37E-001,3.88E-001,3.65E-001,4.82E+000,6.67E+000,-9.23E+000,47.6862,34.9938,525.256
660,4.02E-001,6.41E-001,3.20E-002,8.01E-001,6.00E-001,9.71E-001,3.27E-001,2.05E-001,3.47E-001,7.05E+000,9.48E+000,-1.12E+000,53.6377,111.922,811.327
661,6.05E-001,9.48E-002,5.41E-001,1.81E-001,4.19E-001,4.11E-001,3.91E-001,3.39E-001,1.94E-001,6.19E+000,1.26E+001,-1.35E+001,48.5082,52.0019,404.295
662,3.85E-001,2.12E-001,5.44E-001,6.83E-001,7.09E-001,5.68E-001,3.76E-001,2.94E-001,3.54E-001,5.87E+000,3.98E+001,4.91E+000,47.4185,193.623,492.652
663,2.55E-001,6.93E-001,1.66E-001,5.46E-001,8.17E-001,7.46E-001,3.56E-001,2.25E-001,1.36E-001,4.14E+000,3.87E+001,-1.36E+001,53.5822,304.224,879.963
664,1.35E-001,1.50E-001,3.24E-001,1.68E-001,2.78E-001,1.75E-001,2.13E-001,4.00E-001,3.50E-001,8.61E+000,2.70E+000,-1.13E+001,40.6769,17.5448,225.93
665,8.24E-002,7.74E-001,4.63E-002,3.49E-001,9.68E-001,8.86E-001,2.39E-001,2.48E-001,2.06E-001,9.32E+000,3.77E+001,4.11E+000,42.4244,247.006,596.971
666,4.70E-002,4.00E-001,2.85E-001,3.62E-001,5.50E-001,8.40E-003,3.83E-001,2.90E-001,1.59E-001,8.36E+000,4.63E-001,3.24E-001,47.6012,41.8335,527.28
667,8.80E-002,7.99E-001,2.16E-001,9.97E-001,5.95E-002,5.56E-001,2.24E-001,2.43E-001,3.60E-001,2.72E+000,2.41E+001,-1.33E+001,45.6033,114.088,500.799
668,4.78E-001,3.45E-001,2.26E-001,8.90E-001,1.01E-001,2.98E-001,3.11E-001,2.62E-001,1.09E-001,2.49E+000,1.10E+001,-1.20E+001,42.9092,35.3722,458.774
669,4.22E-001,4.21E-001,7.88E-001,9.60E-001,9.90E-001,2.90E-001,2.30E-001,3.31E-001,2.39E-001,9.19E+000,4.82E+000,-1.13E+001,45.5842,74.373,632.906
670,6.83E-002,3.58E-001,6.32E-001,6.54E-001,9.78E-001,9.21E-001,2.11E-001,2.15E-001,1.18E-001,6.75E+000,1.15E+001,-1.52E+000,35.4692,59.3616,355.536
671,9.43E-002,7.44E-001,2.99E-001,5.41E-001,6.71E-001,7.69E-001,3.48E-001,3.04E-001,3.12E-001,2.40E+000,3.26E+001,-4.77E+000,60.8434,281.847,915.774
672,5.42E-001,4.75E-001,6.38E-001,9.26E-001,9.12E-001,7.58E-001,3.71E-001,2.51E-001,1.03E-001,9.81E+000,3.45E+001,4.47E+000,46.7726,276.688,784.77
673,4.39E-001,5.91E-001,3.27E-001,9.54E-001,4.09E-002,7.55E-001,3.01E-001,2.97E-001,3.87E-001,7.86E+000,3.93E+001,-4.48E+000,49.9977,234.895,632.945
674,4.14E-001,3.81E-001,6.87E-001,8.25E-001,1.63E-001,7.65E-001,2.46E-001,3.18E-001,3.90E-001,1.84E+000,1.41E+001,-5.40E+000,52.2337,94.7442,655.996
675,3.67E-001,6.60E-001,3.87E-001,4.82E-001,6.97E-002,3.83E-001,2.86E-001,2.41E-001,1.50E-001,6.62E+000,3.21E+001,-6.92E+000,46.2818,183.283,593.294
676,4.08E-001,6.38E-002,8.32E-002,6.71E-001,9.06E-001,4.96E-002,3.87E-001,3.46E-001,1.46E-001,4.03E+000,3.35E+001,-7.98E+000,43.54,40.3991,289.09
677,2.33E-001,6.46E-001,3.62E-001,9.14E-001,4.34E-001,9.60E-002,2.99E-001,3.25E-001,3.24E-001,3.08E+000,3.64E+001,-2.69E+000,51.8165,220.479,694.148
678,5.30E-001,4.86E-001,3.03E-001,2.46E-001,2.28E-001,8.08E-001,3.93E-001,3.93E-001,2.94E-001,2.65E+000,3.29E+001,1.87E+000,56.8668,182.909,736.503
679,6.36E-001,4.77E-002,9.51E-002,9.70E-001,3.32E-001,3.95E-001,3.21E-001,2.52E-001,3.84E-001,9.68E+000,1.53E+001,-5.24E+000,44.5453,46.6338,283.147
680,5.98E-001,5.81E-002,5.24E-001,5.72E-001,4.16E-001,7.85E-001,2.14E-001,2.51E-001,2.65E-001,3.86E+000,3.43E+001,-1.16E+000,38.535,87.3778,329.194
681,1.06E-001,4.16E-001,7.20E-001,9.41E-001,9.45E-001,1.79E-003,3.83E-001,3.76E-001,1.25E-001,3.88E+000,2.16E+001,-8.73E+000,49.8196,136.022,634.138
682,7.05E-001,6.11E-001,5.11E-001,7.21E-002,3.43E-001,8.78E-003,2.19E-001,3.82E-001,2.72E-001,6.04E+000,3.36E+001,-1.05E+001,47.0366,175.41,667.057
683,7.85E-001,4.46E-001,1.28E-001,9.50E-001,8.64E-001,1.31E-001,2.06E-001,2.25E-001,1.88E-001,3.71E+000,8.19E+000,-7.11E+000,40.1801,44.6832,582.551
684,6.35E-001,7.08E-001,1.32E-001,5.96E-001,7.56E-001,9.67E-001,2.69E-001,2.45E-001,3.22E-001,3.15E+000,3.31E+001,-7.06E+000,50.6517,211.588,874.219
685,6.45E-001,1.02E-001,5.62E-001,4.98E-001,2.85E-001,4.28E-001,3.73E-001,2.17E-001,1.65E-001,5.91E+000,1.38E+000,3.87E-002,45.1351,24.8246,358.184
