,eval_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
,1.35E+002,4.26E-001,5.95E-001,1.72E-001,3.39E-001,2.49E-001,4.39E-001,2.64E-001,2.72E-001,2.87E-001,2.66E+000,7.03E+000,-2.315791243,47.8396,42.5508,607.835
,1.36E+002,4.32E-001,6.71E-001,6.56E-001,2.71E-002,4.82E-001,8.98E-001,2.76E-001,3.63E-001,3.04E-001,5.10E-001,5.72E+000,-4.734683293,58.8454,44.0937,896.375
,1.37E+002,4.32E-001,7.13E-001,7.15E-001,8.33E-001,6.40E-001,7.25E-001,3.01E-001,3.63E-001,3.04E-001,2.62E+000,5.72E+000,-0.2426988842,66.825,77.4865,1139.85
,1.38E+002,4.36E-001,4.50E-001,5.72E-001,8.45E-001,3.48E-001,6.37E-001,2.76E-001,2.18E-001,3.44E-001,4.40E+000,2.40E+000,0.210818376,50.6183,38.7336,672.633
,1.39E+002,4.60E-001,1.30E-001,2.25E-001,8.45E-001,9.35E-001,6.37E-001,2.14E-001,2.18E-001,3.44E-001,2.92E-001,2.87E+001,0.210818376,36.2178,48.9524,294.434
,1.40E+002,4.60E-001,4.50E-001,2.25E-001,1.73E-001,3.48E-001,3.48E-001,2.76E-001,2.18E-001,2.91E-001,4.40E+000,2.87E+001,-4.056307203,42.9902,123.315,487.716
,1.41E+002,4.60E-001,4.50E-001,5.72E-001,2.98E-001,9.69E-001,6.37E-001,2.76E-001,2.18E-001,3.44E-001,7.86E+000,2.40E+000,0.210818376,50.1591,58.7407,693.4
,1.43E+002,5.09E-001,3.05E-002,4.04E-001,3.72E-001,4.66E-001,7.13E-001,3.61E-001,3.99E-001,1.70E-001,9.36E+000,2.53E+001,-13.26250594,45.5382,70.7657,325.278
,1.45E+002,5.09E-001,7.20E-001,4.41E-001,4.16E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,3.65E-001,9.36E+000,2.53E+001,1.381804224,66.8071,346.456,1175.03
,1.46E+002,5.09E-001,2.33E-001,2.56E-001,7.53E-001,5.87E-001,7.26E-001,2.60E-001,3.32E-001,3.67E-001,5.82E+000,3.71E+001,-7.844616283,42.6764,118.012,468.108
,1.48E+002,5.56E-001,1.83E-001,7.45E-001,1.05E-001,9.04E-001,1.40E-001,3.54E-001,3.14E-001,1.79E-001,4.58E+000,1.01E+001,-12.32163295,47.7979,51.9227,488.675
,1.49E+002,5.75E-001,6.26E-001,5.37E-001,3.27E-001,8.32E-001,9.36E-001,3.99E-001,2.14E-001,1.93E-001,8.30E+000,1.86E+001,-14.30127119,58.9563,239.707,1073.46
,1.50E+002,6.02E-001,9.46E-002,6.14E-001,4.80E-002,7.20E-001,9.63E-001,3.19E-001,3.68E-001,2.21E-001,1.95E+000,5.24E+000,-1.692969001,48.3397,18.0634,429.38
,1.51E+002,6.02E-001,2.23E-001,2.02E-002,4.80E-002,6.80E-001,7.33E-001,3.19E-001,3.82E-001,2.21E-001,8.99E+000,5.24E+000,-1.692969001,47.7266,59.4799,463.113
,1.52E+002,6.05E-001,1.30E-001,2.25E-001,1.73E-001,9.35E-001,3.48E-001,2.14E-001,2.08E-001,1.35E-001,2.92E-001,1.63E+001,-11.76396818,34.2151,15.4457,243.946
,1.53E+002,6.05E-001,1.30E-001,2.25E-001,9.45E-001,6.77E-001,1.91E-001,2.22E-001,2.33E-001,1.46E-001,2.92E-001,2.09E+001,-4.056307203,36.2426,20.1059,312.932
,1.54E+002,6.05E-001,2.42E-001,2.17E-001,9.45E-001,6.77E-001,3.48E-001,2.22E-001,3.99E-001,2.91E-001,2.92E-001,2.87E+001,-7.82951756,42.2255,43.3222,499.374
,1.55E+002,6.05E-001,3.43E-001,2.25E-001,1.73E-001,9.35E-001,2.63E-001,2.14E-001,3.99E-001,2.91E-001,2.92E-001,8.03E-001,-4.056307203,44.8987,-6.4876,522.789
,1.56E+002,6.05E-001,3.43E-001,2.25E-001,1.73E-001,9.35E-001,2.63E-001,3.07E-001,3.99E-001,3.37E-001,8.52E+000,8.03E-001,-11.22523606,51.1113,58.5656,630.933
,1.57E+002,6.05E-001,4.59E-001,4.66E-002,1.73E-001,9.35E-001,7.84E-001,3.67E-001,3.99E-001,1.50E-001,2.92E-001,2.43E+001,-14.57424487,52.8366,98.7398,778.878
,1.58E+002,6.05E-001,4.59E-001,4.66E-002,4.88E-001,9.35E-001,3.48E-001,3.67E-001,2.38E-001,1.50E-001,1.86E-001,2.87E+001,-14.57424487,47.3593,124.153,726.941
,1.59E+002,6.09E-001,1.31E-001,7.52E-001,8.37E-001,2.03E-001,8.00E-001,2.99E-001,2.99E-001,2.94E-001,7.10E+000,1.16E+001,2.880000881,50.8101,89.2293,567.162
,1.60E+002,6.09E-001,1.31E-001,7.52E-001,8.37E-001,9.08E-001,9.02E-001,3.31E-001,3.67E-001,2.94E-001,7.10E+000,1.16E+001,-2.201175404,53.751,96.7105,660.371
,1.61E+002,6.09E-001,1.31E-001,7.52E-001,9.65E-001,2.91E-001,9.02E-001,2.99E-001,2.99E-001,2.94E-001,7.10E+000,1.16E+001,2.880000881,49.841,84.8158,535.234
,1.62E+002,6.66E-001,4.23E-001,4.50E-001,6.42E-001,7.41E-001,1.11E-001,2.08E-001,3.69E-001,3.62E-001,6.51E+000,4.40E+000,-8.272235549,48.3327,62.7428,731.647
,1.63E+002,6.89E-001,1.36E-001,1.89E-001,3.59E-001,6.28E-001,8.61E-001,2.34E-001,2.32E-001,1.84E-001,6.76E+000,2.00E+001,-1.338246812,37.1671,54.1733,330.789
,1.64E+002,6.89E-001,7.70E-001,1.89E-001,1.24E-001,6.28E-001,8.61E-001,3.41E-001,3.88E-001,2.17E-001,6.76E+000,3.64E+001,-4.332138211,64.2319,337.211,1079.6
,1.65E+002,6.92E-001,4.86E-001,9.61E-002,8.58E-001,9.87E-001,6.20E-001,2.33E-001,2.81E-001,2.32E-001,5.74E+000,3.50E+001,-7.598683607,41.6425,139.904,626.697
,1.66E+002,6.96E-001,5.35E-001,4.41E-001,2.92E-001,2.63E-001,6.75E-001,2.60E-001,3.77E-001,3.65E-001,4.29E-002,6.80E+000,2.689950409,55.2551,30.0409,797.589
,1.67E+002,6.96E-001,7.20E-001,4.04E-001,4.16E-001,9.04E-001,7.21E-001,2.60E-001,3.32E-001,3.65E-001,9.36E+000,2.53E+001,1.381804224,56.1922,282.609,1019.59
,1.68E+002,7.41E-001,4.05E-001,3.09E-002,6.18E-001,4.94E-003,4.33E-001,3.52E-001,2.94E-001,1.86E-001,2.13E+000,3.45E+001,1.094106406,48.0824,98.0165,601.802
,1.69E+002,7.41E-001,7.24E-001,3.09E-002,6.18E-001,4.06E-001,4.33E-001,3.52E-001,2.94E-001,1.86E-001,2.13E+000,3.45E+001,-12.12648061,59.9945,211.009,984.279
,1.70E+002,7.63E-001,1.74E-001,6.93E-001,8.37E-001,9.08E-001,8.00E-001,3.31E-001,3.57E-001,1.84E-001,4.72E+000,1.61E+001,-7.031522967,51.2545,90.4048,698.491
,1.71E+002,7.63E-001,1.74E-001,6.93E-001,8.37E-001,9.08E-001,8.00E-001,3.31E-001,3.57E-001,3.12E-001,4.72E+000,1.61E+001,-2.201175404,55.9788,112.588,764.265
,1.72E+002,7.75E-001,6.46E-002,2.29E-001,3.41E-002,5.07E-001,7.36E-001,2.18E-001,2.09E-001,1.82E-001,7.53E+000,3.43E+001,0.1789842896,34.7775,52.8945,236.048
,1.73E+002,7.75E-001,6.46E-002,2.94E-001,4.71E-001,9.01E-001,9.99E-001,3.28E-001,3.90E-001,2.72E-001,6.98E+000,1.75E+001,-13.9034895,49.7581,60.0826,478.315
,1.74E+002,7.89E-001,4.50E-001,5.72E-001,8.45E-001,9.69E-001,6.37E-001,2.67E-001,2.31E-001,3.44E-001,7.86E+000,3.69E+001,-4.263007263,46.6162,254.736,734.975
,1.75E+002,7.96E-001,7.32E-001,2.27E-001,8.37E-001,9.08E-001,9.77E-002,2.96E-001,2.38E-001,3.12E-001,4.33E-001,1.61E+001,-10.22129143,56.1728,100.71,1047.43
,1.76E+002,7.96E-001,7.32E-001,2.27E-001,8.37E-001,9.08E-001,9.77E-002,2.96E-001,3.67E-001,1.00E-001,4.33E-001,1.61E+001,-2.201175404,58.2527,90.0011,1150.04
,1.77E+002,4.28E-003,7.22E-001,4.52E-001,1.31E-002,6.27E-001,1.62E-001,2.62E-001,3.86E-001,3.03E-001,5.06E+000,5.22E+000,-1.044424989,54.8632,63.9554,748.879
,1.78E+002,4.28E-003,7.22E-001,7.67E-001,1.31E-002,6.27E-001,1.62E-001,2.62E-001,2.85E-001,2.86E-001,3.32E+000,3.39E+001,-1.044424989,53.6503,267.792,708.339
,1.79E+002,9.56E-002,4.05E-001,3.58E-001,2.92E-001,2.63E-001,6.75E-001,3.54E-001,2.94E-001,2.64E-001,2.13E+000,3.45E+001,1.094106406,47.1125,157.469,450.982
,1.80E+002,9.56E-002,4.71E-001,7.45E-001,1.05E-001,2.63E-001,6.75E-001,3.54E-001,3.77E-001,3.65E-001,5.82E+000,6.80E+000,-14.04645866,60.6086,74.067,703.962
,1.81E+002,9.56E-002,5.35E-001,1.56E-001,2.92E-001,2.63E-001,6.75E-001,3.54E-001,3.77E-001,3.65E-001,5.82E+000,6.80E+000,1.381804224,55.9015,62.6868,592.267
,1.82E+002,1.40E-001,4.67E-001,6.98E-001,6.22E-001,6.27E-001,9.70E-002,3.94E-001,3.56E-001,3.88E-001,3.32E+000,3.39E+001,-4.562634458,59.222,254.178,738.644
,1.83E+002,1.45E-001,5.59E-001,3.09E-002,6.80E-001,4.94E-003,4.33E-001,3.61E-001,3.65E-001,3.72E-001,8.60E+000,3.45E+001,1.094106406,54.4254,185.709,538.576
,1.84E+002,1.45E-001,5.59E-001,2.67E-001,6.18E-001,1.81E-001,4.33E-001,3.61E-001,3.65E-001,1.86E-001,2.13E+000,5.80E+000,1.094106406,53.2652,37.7921,618.28
,1.85E+002,1.83E-001,4.23E-001,2.45E-001,3.07E-001,4.50E-001,1.63E-001,3.86E-001,2.62E-001,1.82E-001,7.41E+000,3.52E+001,4.201482581,45.6738,189.602,527.423
,1.86E+002,1.83E-001,5.83E-001,1.72E-001,4.86E-001,2.49E-001,4.39E-001,2.92E-001,2.62E-001,2.00E-001,3.78E-002,1.74E+001,4.201482581,46.2526,74.3098,544.391
,1.87E+002,1.83E-001,5.95E-001,2.45E-001,4.86E-001,2.49E-001,1.63E-001,2.92E-001,2.84E-001,3.13E-001,2.66E+000,7.03E+000,-8.839424985,49.8328,42.214,576.719
,1.88E+002,1.90E-001,6.57E-001,7.16E-001,4.71E-001,9.01E-001,1.79E-001,3.35E-001,3.24E-001,1.86E-001,6.98E+000,1.75E+001,0.1789842896,55.9363,195.805,915.899
,1.89E+002,1.90E-001,7.72E-001,2.94E-001,4.71E-001,4.94E-003,6.56E-001,3.28E-001,3.69E-001,2.72E-001,8.71E+000,1.56E+001,-13.9034895,58.0459,153.904,758.375
,1.90E+002,1.90E-001,7.72E-001,2.94E-001,4.71E-001,8.65E-001,9.99E-001,3.28E-001,3.90E-001,3.98E-001,6.98E+000,1.06E+001,-13.9034895,61.9732,146.581,1024.68
,1.91E+002,1.90E-001,7.72E-001,2.94E-001,4.71E-001,9.01E-001,9.99E-001,3.28E-001,3.90E-001,3.65E-001,6.98E+000,3.33E+001,-13.9034895,58.361,308.346,939.539
,1.92E+002,1.90E-001,7.72E-001,7.35E-001,9.22E-002,8.65E-001,9.99E-001,3.28E-001,3.90E-001,3.98E-001,6.98E+000,1.06E+001,-13.9034895,68.0418,170.492,1141.69
,1.93E+002,1.92E-001,4.23E-001,4.50E-001,5.72E-001,3.83E-001,4.26E-001,2.63E-001,2.84E-001,2.93E-001,5.28E+000,1.77E+001,-5.260414411,44.3718,101.979,501.039
,1.94E+002,2.20E-001,4.90E-001,6.47E-001,2.07E-001,4.94E-003,6.56E-001,3.28E-001,3.64E-001,1.80E-001,2.10E+000,2.33E+001,1.094106406,49.6765,128.854,557.801
,1.95E+002,2.20E-001,7.72E-001,2.94E-001,2.07E-001,4.94E-003,9.99E-001,3.28E-001,3.69E-001,2.69E-001,6.98E+000,1.75E+001,1.094106406,59.2131,156.871,756.732
,1.96E+002,2.30E-001,5.35E-001,3.58E-001,2.92E-001,2.63E-001,6.75E-001,3.54E-001,3.77E-001,2.51E-001,5.82E+000,6.80E+000,-0.8694136822,55.213,72.3029,683.946
,1.97E+002,2.31E-001,5.30E-001,4.76E-001,7.63E-001,5.49E-001,2.63E-001,2.78E-001,3.49E-001,3.80E-001,8.52E+000,8.73E+000,-0.1479673875,53.8855,107.61,725.293
,1.98E+002,2.31E-001,7.70E-001,1.89E-001,9.32E-001,6.28E-001,2.63E-001,2.54E-001,3.43E-001,2.17E-001,6.76E+000,3.64E+001,-6.388046449,48.7599,255.08,744.856
,1.99E+002,2.32E-001,4.59E-001,4.66E-002,7.97E-001,9.35E-001,4.39E-001,2.91E-001,3.99E-001,3.13E-001,2.92E-001,7.03E+000,-8.839424985,48.6315,19.2547,592.886
,2.00E+002,2.32E-001,4.59E-001,1.72E-001,1.73E-001,2.49E-001,7.84E-001,3.67E-001,3.99E-001,1.50E-001,2.66E+000,7.03E+000,-14.57424487,50.8765,34.8772,551.971
,2.01E+002,2.32E-001,5.95E-001,2.25E-001,7.97E-001,9.35E-001,2.63E-001,2.91E-001,3.99E-001,3.13E-001,2.66E+000,7.03E+000,-8.839424985,51.8027,51.0494,761.007
,2.02E+002,2.67E-001,5.86E-001,5.37E-001,6.70E-001,1.75E-001,9.36E-001,3.51E-001,2.14E-001,1.93E-001,4.24E+000,2.79E+001,3.076569512,49.2989,185.698,642.242
,2.03E+002,2.67E-001,6.26E-001,5.37E-001,3.27E-001,8.32E-001,2.76E-001,3.99E-001,3.68E-001,1.93E-001,8.30E+000,1.86E+001,-14.30127119,62.1161,228.377,1023.98
,2.04E+002,2.67E-001,6.26E-001,5.37E-001,3.27E-001,8.32E-001,9.36E-001,3.99E-001,3.99E-001,1.93E-001,8.30E+000,1.86E+001,-14.30127119,63.3233,235.772,1055.6
,2.05E+002,2.85E-001,7.80E-001,4.50E-001,6.42E-001,7.41E-001,4.26E-001,3.57E-001,3.69E-001,2.93E-001,5.28E+000,2.01E+001,-8.272235549,67.5452,238.844,1156.65
,2.06E+002,3.00E-001,5.86E-001,4.76E-001,7.63E-001,5.49E-001,5.78E-001,3.51E-001,3.68E-001,3.44E-001,4.24E+000,2.79E+001,-0.1479673875,58.174,235.576,884.038
,2.07E+002,3.00E-001,5.86E-001,5.84E-001,6.42E-001,1.75E-001,5.89E-002,3.57E-001,3.68E-001,2.93E-001,6.51E+000,1.77E+001,3.076569512,57.9773,156.918,772.005
,2.08E+002,3.00E-001,6.57E-001,7.16E-001,4.02E-002,1.75E-001,2.76E-001,3.35E-001,3.68E-001,3.44E-001,5.61E+000,3.75E+001,-3.925654781,59.8367,282.393,723.116
,2.09E+002,3.27E-001,6.10E-001,1.60E-001,3.94E-001,4.73E-001,3.55E-001,3.81E-001,3.24E-001,3.48E-001,2.49E+000,2.01E+001,-9.985916342,59.1112,137.108,842.666
,2.10E+002,3.27E-001,6.10E-001,1.60E-001,3.94E-001,7.24E-001,9.62E-001,3.81E-001,2.82E-001,3.48E-001,8.69E+000,1.92E+001,-2.497091222,58.5247,218.035,935.646
,2.11E+002,3.33E-001,5.86E-001,7.16E-001,6.70E-001,9.62E-001,1.79E-001,3.51E-001,3.68E-001,3.44E-001,4.24E+000,3.75E+001,3.076569512,58.1911,306.985,869.018
,2.12E+002,3.33E-001,7.72E-001,7.16E-001,4.71E-001,9.01E-001,3.11E-001,3.28E-001,3.24E-001,1.82E-001,5.61E+000,1.75E+001,-3.925654781,60.408,209.191,1082.67
,2.13E+002,3.41E-001,4.67E-001,6.98E-001,6.22E-001,3.18E-001,9.70E-002,3.33E-001,2.41E-001,3.03E-001,3.32E+000,3.39E+001,-1.044424989,50.1254,199.935,613.08
,2.14E+002,3.85E-001,5.83E-001,2.54E-001,3.07E-001,4.50E-001,1.63E-001,3.86E-001,2.62E-001,2.00E-001,7.41E+000,1.74E+001,-9.434040885,54.5379,160.652,802.362
,2.15E+002,3.89E-001,4.71E-001,3.58E-001,1.05E-001,2.63E-001,1.40E-001,3.54E-001,3.14E-001,3.65E-001,4.58E+000,6.80E+000,-14.04645866,53.1761,53.564,624.871
,2.16E+002,4.32E-001,2.23E-001,6.56E-001,4.80E-002,7.20E-001,8.98E-001,3.49E-001,3.68E-001,3.04E-001,5.10E-001,5.24E+000,-1.692969001,54.509,26.6034,600.205
,2.17E+002,4.32E-001,4.90E-001,6.47E-001,3.81E-001,1.80E-001,6.05E-001,3.28E-001,3.69E-001,1.80E-001,8.71E+000,1.56E+001,1.340844238,51.7416,143.205,703.182
,2.18E+002,4.60E-001,4.23E-001,5.72E-001,8.45E-001,3.48E-001,6.37E-001,2.76E-001,2.18E-001,3.62E-001,4.40E+000,2.40E+000,-8.272235549,49.9301,35.0419,652.886
,2.19E+002,4.84E-001,5.29E-001,7.07E-001,7.07E-001,1.08E-001,5.67E-001,2.41E-001,3.49E-001,2.81E-001,7.99E+000,4.65E+000,-7.591028862,51.0461,76.2791,731.276
,2.20E+002,5.09E-001,2.33E-001,2.56E-001,1.24E-001,6.28E-001,7.26E-001,3.83E-001,3.88E-001,2.17E-001,6.61E+000,3.71E+001,-4.332138211,48.0877,150.249,509.744
,2.21E+002,5.13E-001,3.43E-001,4.76E-001,9.32E-001,5.49E-001,5.78E-001,2.78E-001,3.49E-001,3.80E-001,4.07E+000,8.73E+000,-0.1479673875,52.7899,67.8707,683.642
,2.22E+002,5.13E-001,5.30E-001,5.84E-001,7.63E-001,1.75E-001,2.76E-001,2.78E-001,3.49E-001,3.35E-001,4.07E+000,2.79E+001,-0.1479673875,52.0023,169.461,712.659
,2.23E+002,5.95E-001,7.15E-001,5.80E-001,4.25E-001,9.44E-001,4.52E-001,3.88E-001,3.86E-001,2.78E-001,5.23E+000,9.16E+000,-3.766471329,70.1369,142.42,1260.2
,2.24E+002,6.05E-001,3.43E-001,2.25E-001,1.73E-001,2.49E-001,2.63E-001,2.91E-001,3.99E-001,3.37E-001,8.52E+000,7.03E+000,-8.839424985,50.0991,69.9362,550.85
,2.25E+002,6.05E-001,4.59E-001,4.66E-002,4.88E-001,9.35E-001,3.48E-001,3.67E-001,2.41E-001,1.50E-001,1.86E-001,2.87E+001,-14.57424487,47.5174,123.82,727.935
,2.26E+002,6.19E-001,7.32E-001,3.45E-001,9.56E-001,1.85E-001,6.57E-001,3.05E-001,2.38E-001,1.00E-001,4.33E-001,8.14E+000,-10.22129143,54.0307,41.2542,797.465
,2.27E+002,6.30E-001,7.80E-001,4.51E-001,5.72E-001,3.83E-001,7.82E-001,2.59E-001,3.33E-001,1.69E-001,5.28E+000,2.84E+001,-0.4362755667,53.5177,218.421,905.639
,2.28E+002,6.53E-001,2.23E-001,6.56E-001,2.71E-002,4.82E-001,7.33E-001,2.76E-001,3.63E-001,3.04E-001,1.95E+000,5.72E+000,-4.734683293,51.3137,31.9749,597.734
,2.29E+002,6.66E-001,4.50E-001,4.50E-001,6.42E-001,3.48E-001,6.37E-001,2.76E-001,2.18E-001,3.44E-001,4.40E+000,4.40E+000,0.210818376,49.5245,50.702,696.521
,2.30E+002,6.71E-001,7.20E-001,1.86E-001,4.16E-001,9.04E-001,7.21E-001,2.95E-001,3.32E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,56.0364,343.637,969.886
,2.31E+002,6.71E-001,7.27E-001,1.86E-001,5.46E-001,9.04E-001,7.90E-001,2.60E-001,3.51E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,53.0351,316.022,929.526
,2.32E+002,6.89E-001,3.43E-001,7.70E-001,9.32E-001,7.99E-001,2.63E-001,3.41E-001,3.88E-001,3.80E-001,6.76E+000,8.03E-001,-6.388046449,64.9619,61.5007,952.485
,2.33E+002,6.89E-001,7.70E-001,1.89E-001,7.53E-001,6.28E-001,7.26E-001,3.83E-001,3.88E-001,2.17E-001,6.76E+000,3.71E+001,-7.844616283,70.7033,371.89,1245.52
,2.34E+002,6.92E-001,4.86E-001,9.61E-002,1.45E-001,5.04E-001,6.20E-001,3.36E-001,2.81E-001,2.32E-001,5.74E+000,1.78E+001,-6.942574741,50.6838,119.356,722.211
,2.35E+002,6.96E-001,5.35E-001,4.41E-001,2.92E-001,2.63E-001,6.75E-001,2.76E-001,2.18E-001,3.44E-001,7.86E+000,2.40E+000,0.210818376,51.6639,64.0892,714.459
,2.36E+002,6.96E-001,5.35E-001,5.72E-001,2.98E-001,2.63E-001,6.75E-001,2.60E-001,3.77E-001,3.65E-001,4.29E-002,2.40E+000,0.210818376,59.4381,6.70583,839.164
,2.37E+002,6.96E-001,7.20E-001,2.94E-001,4.71E-001,9.04E-001,7.21E-001,2.60E-001,3.90E-001,2.72E-001,5.82E+000,1.75E+001,-13.9034895,54.2336,158.124,1002.57
,2.38E+002,6.96E-001,7.20E-001,6.16E-001,4.16E-001,9.04E-001,7.21E-001,2.60E-001,3.32E-001,3.65E-001,9.36E+000,2.53E+001,1.381804224,58.7126,311.712,1070.55
,2.39E+002,7.41E-001,5.35E-001,3.58E-001,2.92E-001,4.94E-003,6.75E-001,3.52E-001,2.94E-001,2.64E-001,2.13E+000,3.45E+001,2.689950409,53.2472,176.12,720.647
,2.40E+002,7.96E-001,7.32E-001,2.27E-001,7.85E-001,1.85E-001,9.77E-002,2.96E-001,2.38E-001,3.53E-001,6.00E+000,8.14E+000,-10.32136301,57.3495,93.3884,861.224
,2.41E+002,4.28E-003,7.22E-001,4.50E-001,1.31E-002,6.27E-001,4.26E-001,3.57E-001,3.69E-001,2.93E-001,5.06E+000,2.01E+001,-8.272235549,63.6017,206.526,921.031
,2.42E+002,4.28E-003,7.22E-001,4.50E-001,6.42E-001,6.27E-001,1.62E-001,2.62E-001,3.69E-001,2.93E-001,5.06E+000,2.01E+001,-8.272235549,52.5772,163.535,723.333
,2.43E+002,4.28E-003,7.22E-001,5.84E-001,6.42E-001,1.75E-001,5.89E-002,3.57E-001,3.86E-001,2.93E-001,5.06E+000,1.77E+001,3.076569512,64.7307,161.867,755.202
,2.44E+002,9.56E-002,5.35E-001,3.58E-001,3.72E-001,7.66E-001,1.13E-001,3.54E-001,3.99E-001,2.32E-001,9.36E+000,2.90E+001,-8.063169053,53.4758,245.193,733.724
,2.45E+002,1.85E-001,5.63E-001,6.95E-002,6.35E-001,9.36E-001,1.13E-001,3.88E-001,3.78E-001,2.64E-001,9.36E+000,2.90E+001,-8.063169053,55.4553,243.436,788.353
,2.46E+002,1.90E-001,7.24E-001,7.35E-001,5.65E-001,9.34E-001,5.35E-001,2.23E-001,3.90E-001,3.98E-001,6.98E+000,1.06E+001,-13.9034895,55.047,128.853,850.45
,2.47E+002,1.90E-001,7.72E-001,1.86E-001,4.71E-001,9.01E-001,7.90E-001,2.60E-001,3.51E-001,3.65E-001,9.36E+000,1.75E+001,-13.9034895,50.7076,181.55,818.248
,2.48E+002,1.90E-001,7.72E-001,2.94E-001,8.37E-001,9.01E-001,8.00E-001,3.31E-001,3.57E-001,3.12E-001,4.72E+000,1.75E+001,-2.201175404,61.9184,193.054,1041.33
,2.49E+002,1.90E-001,7.72E-001,7.35E-001,9.22E-002,4.06E-001,9.99E-001,3.28E-001,3.90E-001,3.98E-001,6.98E+000,1.06E+001,-13.9034895,67.729,150.113,1003.42
,2.50E+002,1.92E-001,6.57E-001,7.16E-001,5.72E-001,3.83E-001,3.55E-001,3.35E-001,3.24E-001,1.69E-001,5.28E+000,2.01E+001,-5.260414411,56.3051,177.915,807.107
,2.51E+002,2.67E-001,6.26E-001,1.86E-001,3.27E-001,2.41E-001,2.76E-001,3.99E-001,3.51E-001,1.69E-001,5.59E+000,3.84E+001,-14.30127119,57.191,245.042,722.558
,2.52E+002,2.67E-001,6.26E-001,5.37E-001,3.27E-001,8.32E-001,9.36E-001,3.99E-001,2.14E-001,1.93E-001,5.52E-001,1.86E+001,-14.30127119,59.5367,159.545,1004.46
,2.53E+002,2.67E-001,7.27E-001,1.86E-001,3.27E-001,2.41E-001,2.76E-001,2.95E-001,3.51E-001,1.69E-001,8.30E+000,1.86E+001,-14.30127119,51.9854,147.981,696.784
,2.54E+002,3.00E-001,1.74E-001,5.84E-001,8.37E-001,1.75E-001,2.76E-001,3.31E-001,3.68E-001,3.12E-001,4.72E+000,1.61E+001,-2.201175404,49.4634,71.1914,423.092
,2.55E+002,3.00E-001,4.67E-001,7.67E-001,4.27E-001,6.27E-001,1.62E-001,3.57E-001,3.86E-001,3.03E-001,6.51E+000,1.77E+001,-1.044424989,59.5815,173.615,825.622
,2.56E+002,3.00E-001,5.86E-001,4.50E-001,6.42E-001,7.41E-001,2.76E-001,3.57E-001,3.68E-001,2.25E-001,6.51E+000,1.77E+001,-8.272235549,58.1767,180.977,932.23
,2.57E+002,3.00E-001,5.86E-001,4.50E-001,6.42E-001,7.41E-001,2.76E-001,3.57E-001,3.68E-001,2.93E-001,6.51E+000,1.77E+001,3.076569512,58.7033,192.552,953.654
,2.58E+002,3.00E-001,5.86E-001,4.50E-001,6.42E-001,7.41E-001,4.26E-001,3.57E-001,3.68E-001,2.93E-001,6.51E+000,1.77E+001,-8.272235549,59.1744,188.702,954.903
,2.59E+002,3.00E-001,6.71E-001,6.56E-001,6.70E-001,1.75E-001,2.76E-001,3.51E-001,3.68E-001,3.04E-001,4.24E+000,2.79E+001,-4.734683293,61.7304,223.697,830.883
,2.60E+002,3.00E-001,7.20E-001,5.84E-001,6.70E-001,1.75E-001,7.21E-001,3.51E-001,3.68E-001,3.65E-001,9.36E+000,2.53E+001,3.076569512,66.3409,288.067,921.806
,2.61E+002,3.00E-001,7.22E-001,5.84E-001,1.31E-002,6.27E-001,1.62E-001,3.57E-001,3.68E-001,2.93E-001,5.06E+000,1.77E+001,3.076569512,65.447,204.806,1039.22
,2.62E+002,3.00E-001,7.32E-001,5.84E-001,6.70E-001,1.85E-001,6.57E-001,3.51E-001,2.38E-001,3.44E-001,4.33E-001,8.14E+000,3.076569512,67.1153,74.1615,919.332
,2.63E+002,3.00E-001,7.32E-001,5.84E-001,9.56E-001,1.85E-001,2.76E-001,3.05E-001,2.38E-001,1.00E-001,4.24E+000,8.14E+000,3.076569512,51.945,76.5457,726.148
,2.64E+002,3.16E-001,3.40E-001,1.60E-001,4.00E-002,4.73E-001,9.62E-001,3.87E-001,3.24E-001,1.71E-001,2.49E+000,1.92E+001,-9.985916342,47.9637,79.0817,517.823
,2.65E+002,3.16E-001,3.43E-001,1.60E-001,4.00E-002,7.99E-001,2.63E-001,3.87E-001,3.88E-001,3.80E-001,6.76E+000,8.03E-001,-6.388046449,55.2243,40.5911,624.655
,2.66E+002,3.33E-001,7.80E-001,7.16E-001,5.72E-001,3.83E-001,3.55E-001,2.63E-001,3.24E-001,1.86E-001,5.28E+000,3.75E+001,-5.260414411,53.1676,272.297,764.754
,2.67E+002,3.41E-001,4.23E-001,7.67E-001,4.27E-001,6.27E-001,1.62E-001,3.33E-001,3.69E-001,2.93E-001,6.51E+000,3.39E+001,-8.272235549,52.5044,238.51,696.398
,2.68E+002,3.41E-001,4.67E-001,4.50E-001,4.27E-001,7.41E-001,1.62E-001,3.33E-001,3.69E-001,3.03E-001,6.51E+000,1.77E+001,-8.272235549,53.3866,149.302,773.553
,2.69E+002,3.41E-001,4.67E-001,4.50E-001,6.42E-001,7.41E-001,1.62E-001,3.57E-001,3.86E-001,3.03E-001,3.32E+000,3.39E+001,-1.044424989,54.5399,223.198,787.841
